/github/workspace/fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json: line 1, col 1198, Error - Unknown Code System 'http://hl7.org/fhir/sid/icd-11' (CODEINVALID)
/github/workspace/fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesCIMR.json: line 1, col 1152, Error - URL value 'http://hl7.org/fhir/sid/icd-11' does not resolve (INVALID)
/github/workspace/fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json: line 1, col 1182, Error - Unknown Code System 'http://hl7.org/fhir/sid/icd-11' (CODEINVALID)
/github/workspace/fsh-generated/resources/ActivityDefinition-IMMZD2DTMeaslesMR.json: line 1, col 1136, Error - URL value 'http://hl7.org/fhir/sid/icd-11' does not resolve (INVALID)
/github/workspace/fsh-generated/resources/CodeSystem-IMMZ.D1.json: line 1, col 13154, Warning - value should not start or finish with whitespace 'Tuberculin skin test (TST) ' (INVALID)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 7449, Error - URL value 'http://hl7.org/fhir/sid/icd-11' does not resolve (INVALID)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 9902, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 10121, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 10342, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 10564, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 10776, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 10998, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 11216, Error - Constraint failed: cmd-1: 'If the map is narrower or inexact, there SHALL be some comments' (INVARIANT)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 11216, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 11560, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 11781, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 12002, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 12225, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 12448, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 12671, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 12892, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 13114, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 13338, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 13552, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 13766, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 13990, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 14210, Error - Constraint failed: cmd-1: 'If the map is narrower or inexact, there SHALL be some comments' (INVARIANT)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 14210, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 14554, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 14777, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 14998, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 15220, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 8342, Warning - The Target Code System http://hl7.org/fhir/sid/icd-11 is not fully defined and populated, and no targetScope is specified, so the target code checking will not be performed (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.ConceptMap.json: line 1, col 9351, Warning - The Source Code System http://hl7.org/fhir/sid/icd-11 is not fully defined and populated, and no sourceScope is specified, so the source code checking will not be performed (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 3252, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 3472, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 3693, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 3902, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 4260, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 4480, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 4701, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 4916, Error - Constraint failed: cmd-1: 'If the map is narrower or inexact, there SHALL be some comments' (INVARIANT)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.C.SexToAdministrativeGender.json: line 1, col 4916, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 13944, Error - URL value 'http://hl7.org/fhir/sid/icd-11' does not resolve (INVALID)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 14170, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 14391, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 14610, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 14829, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 15038, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 15257, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 15476, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 15685, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 15906, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 16127, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 16338, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 16549, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 16760, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 16981, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 17202, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 17423, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 17634, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 17681, Error - URL value 'http://hl7.org/fhir/sid/icd-11' does not resolve (INVALID)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 17981, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZ.D1.ConceptMap.json: line 1, col 18202, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version {3} is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
